#OTU ID,W12t1b,W12t1c,W12t1l,W12t2b,W12t2c,W12t2l,W12t3b,W12t3c,W12t3l,W12t4b,W12t4c,W12t4l,W12t5b,W12t5c,W12t5l,W12t6b,W12t6c,W12t6l,W48t21b,W48t21c,W48t21l,W48t22b,W48t22c,W48t22l,W48t23b,W48t23c,W48t23l,W48t24b,W48t24c,W48t24l,W48t25b,W48t25c,W48t25l,W48t26b,W48t26c,W48t26l,WC10Mb,WC10Mc,WC10Ml,WC31Hb,WC31Hc,WC31Hl,WC32Hb,WC32Hc,WC32Hl,WC33Hb,WC33Hc,WC33Hl,WC8Mb,WC8Mc,WC8Ml,WC9Mb,WC9Mc,WC9Ml
Zotu15843,4,0,1,5,6,0,2,7,2,2,0,0,1,5,1,2,3,0,0,3,3,1,6,0,3,2,1,0,4,0,0,4,1,0,1,0,1,2,0,4,4,1,1,4,17,4,5,0,4,2,4,5,0,1
Zotu15844,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,0,0,4,0,0,0,0,0,4,2,0,3,0,0,1,1,1,4,0,0,1,0,0,3,0
Zotu15845,0,5,3,0,0,0,0,1,1,0,6,0,0,1,0,1,2,1,0,0,8,0,4,0,0,5,0,0,2,0,0,4,0,0,2,0,0,3,1,0,8,0,0,2,4,0,0,0,0,3,3,0,3,0
Zotu15846,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,1,0,0,0
Zotu15847,0,0,1,0,0,0,0,1,2,0,1,4,0,0,1,0,4,9,0,0,0,0,0,1,0,2,0,0,0,0,0,2,3,0,0,1,0,0,5,0,0,0,0,0,6,0,1,0,0,0,4,0,0,3
Zotu15848,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Zotu15849,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1585,1,2,0,8,0,1,5,0,1,18,9,1,0,0,1,10,1,0,11,0,0,13,3,1,1,1,0,1,1,1,1,0,0,71,2,4,85,5,0,2,1,0,1,1,0,1,0,0,94,1,0,56,0,2
Zotu15850,7,0,0,7,0,0,4,0,0,10,1,0,0,0,0,5,1,0,2,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15851,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,1,2,0,0,3,6,0,0,1,0,0,0,0,0,5,0,1,0
Zotu15852,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Zotu15853,0,0,12,0,0,10,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,13,0,0,0,0,2,0,0,0,15,0,0,9,1,0,0,0,0,0
Zotu15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu15855,1,1,0,3,14,0,0,1,0,1,22,0,0,0,0,4,0,2,0,1,0,3,0,0,1,15,0,0,0,0,147,0,0,1,0,0,0,3,1,0,5,0,2,0,0,4,13,0,2,0,0,0,0,0
Zotu15856,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
Zotu15857,0,28,0,0,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
Zotu15858,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1586,0,15,2,0,6,1,1,0,1,0,4,5,0,2,1,0,19,5,0,10,14,0,7,14,0,9,7,1,1,0,0,7,9,0,11,2,2,13,21,0,5,12,2,9,2,0,9,5,0,9,17,0,8,12
Zotu15860,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11,0,0,0
Zotu15861,0,0,0,0,18,0,0,7,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,7,0,0,0,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu15862,0,0,0,1,0,0,1,2,0,0,1,0,1,2,0,0,1,0,0,3,0,0,3,0,0,0,11,0,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,5,0,0,3,0,0,0,6
Zotu15863,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,14,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0
Zotu15864,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,0,0,2,0,0,1,0
Zotu15865,0,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Zotu15866,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu15867,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,6,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0
Zotu15868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Zotu15869,0,0,6,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu1587,0,13,8,1,5,12,0,3,5,0,5,17,0,8,5,2,6,4,1,4,3,0,4,5,1,16,16,1,2,1,0,15,15,1,8,22,1,4,18,0,4,8,0,6,7,1,19,6,1,8,3,4,6,0
Zotu15870,0,0,0,0,0,15,0,15,3,1,12,0,0,0,0,0,0,1,0,3,3,0,6,0,0,6,0,0,3,2,0,4,30,0,0,15,0,7,0,0,3,8,0,0,5,0,16,1,0,2,16,0,5,7
Zotu15871,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu15872,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0
Zotu15873,6,28,1,9,23,2,4,10,3,11,27,0,1,15,0,9,7,0,4,3,2,7,4,16,1,22,2,23,15,1,13,16,0,3,19,0,5,9,42,4,8,1,3,14,6,12,1,90,7,19,1,3,0,23
Zotu15874,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,4,0,0
Zotu15875,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15877,0,0,0,0,0,25,0,0,11,0,0,0,0,2,0,0,7,0,0,7,0,0,0,0,0,4,6,1,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,3,1,0,4,0,0,5,0,0,4,0
Zotu15878,0,0,2,0,3,0,0,0,0,1,1,1,0,0,1,0,1,10,0,0,0,0,2,0,0,2,0,0,1,2,0,1,0,0,4,2,0,3,0,0,1,0,1,3,0,0,6,3,0,2,1,0,0,0
Zotu15879,0,7,0,0,1,0,0,2,0,0,2,0,0,1,0,1,6,9,0,3,0,0,1,0,1,4,0,0,9,0,0,0,13,0,1,0,0,1,2,0,8,31,0,2,0,1,2,0,0,8,0,0,3,10
Zotu1588,0,0,23,0,1,6,0,1,9,0,0,13,0,0,10,0,0,12,0,2,0,0,0,2,0,2,5,0,1,7,0,3,8,0,0,8,2,2,13,0,0,15,0,1,9,0,0,43,0,0,44,0,2,7
Zotu15880,3,0,1,0,0,0,4,3,0,1,1,0,1,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,7,0,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3,0
Zotu15881,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Zotu15882,2,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,28,1,0,15,1,0,25,0,0,0,0,0,0,0,0,48,0,0,0,0,0,5,0,0,0,0,0,142,0,0,101,0,0,0,0,0,1
Zotu15883,0,0,0,5,2,0,0,0,0,3,5,0,0,0,0,5,1,0,5,0,0,6,0,0,1,0,0,0,0,0,0,0,19,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15884,0,1,0,0,0,17,3,4,1,1,0,0,0,0,0,3,0,0,0,0,0,30,0,0,1,0,1,0,4,1,0,0,0,0,3,0,3,1,1,3,0,0,0,0,0,1,0,0,2,0,0,0,0,2
Zotu15885,1,1,0,4,1,9,0,5,0,0,1,0,3,1,1,0,2,1,0,0,1,1,8,0,0,1,0,0,1,0,0,4,0,0,2,0,0,3,7,0,1,1,3,0,2,0,1,4,3,4,0,7,10,13
Zotu15886,0,3,8,0,4,0,0,0,39,0,0,1,0,3,1,0,1,0,0,0,0,0,4,0,0,2,0,0,2,1,0,0,0,0,0,13,0,0,45,0,7,20,2,0,0,0,9,0,0,0,0,0,1,1
Zotu15887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,0,1,0
Zotu15888,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,4,0,0,0,1,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,1
Zotu15889,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1589,10,0,0,3,1,0,17,0,0,8,2,0,9,4,1,4,0,1,15,1,0,24,1,0,6,2,0,14,1,0,6,1,0,25,0,0,3,0,0,0,1,0,0,1,0,0,1,0,26,1,0,20,0,0
Zotu15890,0,0,1,0,4,12,0,0,0,0,0,2,0,0,3,0,1,0,0,0,2,0,2,0,0,0,4,0,0,0,0,1,12,0,1,4,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,3,0
Zotu15891,0,1,1,0,3,2,0,2,0,0,8,0,0,1,1,0,1,0,0,3,0,0,2,4,0,0,0,0,1,0,0,3,5,0,1,0,0,3,0,0,5,0,0,5,3,0,7,2,0,3,0,0,0,3
Zotu15892,0,0,4,0,0,1,1,0,6,0,2,2,0,1,0,0,0,2,0,2,2,1,0,0,0,1,2,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,5,0,0,3,0,0,8
Zotu15893,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15894,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15896,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,5,0,0,2,0,0,9,0,0,0,0,0,0
Zotu15897,0,14,0,1,2,1,2,1,2,0,23,0,0,5,43,0,24,1,2,3,67,0,1,0,0,8,1,0,22,0,0,3,0,1,1,56,0,7,1,0,24,1,0,8,3,0,9,0,1,24,0,1,5,0
Zotu15898,0,0,0,7,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Zotu15899,0,4,0,0,23,18,0,3,0,0,0,0,0,3,14,0,4,4,0,25,1,0,0,0,2,2,0,0,0,0,0,5,0,0,7,40,0,5,0,1,0,0,0,0,14,0,6,1,0,1,0,0,11,25
Zotu159,23,1,3,13,0,2,15,1,0,74,45,0,165,135,0,26,3,1,8,0,2,7,0,7,2,0,2,2,1,11,2,6,4,4,2,5,269,17,3,12,1,2,6,0,5,1,0,1,119,0,3,5,0,5
Zotu1590,0,0,5,0,0,7,0,0,4,0,1,10,0,0,11,0,0,8,0,6,9,0,1,11,0,0,4,0,4,26,0,3,7,0,4,12,0,0,3,0,2,6,0,0,5,0,0,17,0,1,13,0,1,24
Zotu15900,0,0,0,0,1,4,0,1,0,0,1,0,0,0,1,1,1,9,0,4,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,4,1,1,0,0,1,2
Zotu15901,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15903,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
Zotu15904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,1,1,2,0,3,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1
Zotu15905,0,2,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
Zotu15906,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Zotu15907,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Zotu15908,0,0,12,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15909,2,1,0,3,0,1,0,0,0,3,0,0,1,2,0,2,0,0,4,0,0,2,5,0,5,0,0,0,1,0,6,0,5,0,0,1,1,1,0,2,0,4,2,0,0,4,1,1,0,1,0,1,0,0
Zotu1591,11,0,0,29,1,0,36,0,7,0,0,3,3,0,0,1,2,0,4,3,0,6,0,0,0,2,0,1,3,0,3,0,0,3,8,0,9,1,1,0,0,0,0,2,0,1,3,0,10,0,0,17,0,0
Zotu15910,0,1,1,0,1,2,0,0,1,0,2,0,2,1,0,1,1,0,0,3,0,0,1,0,0,2,0,1,1,1,0,3,5,0,0,1,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,2,0,1
Zotu15911,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,2,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu15912,0,5,0,0,3,18,0,4,0,0,0,0,0,1,22,0,0,0,0,8,0,0,2,0,0,3,0,0,0,17,0,9,0,0,2,12,0,1,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0
Zotu15913,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu15914,0,10,0,0,4,0,0,0,1,0,2,0,0,1,1,0,1,0,0,8,2,0,3,0,0,2,5,0,2,2,0,5,0,0,1,0,4,0,0,0,3,0,0,2,1,0,1,0,0,0,6,0,4,0
Zotu15915,0,0,0,0,0,0,0,4,1,0,4,10,0,2,0,0,1,0,0,0,5,0,1,0,0,3,0,0,0,0,0,0,22,0,2,0,0,0,0,0,4,0,0,3,10,0,1,1,0,0,0,1,2,0
Zotu15916,0,0,0,0,3,0,0,0,1,0,0,8,0,0,4,0,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,3,0,0,3,0,1,1,0,3,0,0,0,0,0,0,3,0,0,0
Zotu15917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15918,0,1,2,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0
Zotu15919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1592,0,0,18,0,0,4,0,1,11,0,2,12,0,0,5,0,5,8,1,1,28,0,5,10,0,1,5,0,0,9,0,3,9,0,0,21,0,1,18,0,0,11,0,2,12,0,2,7,0,2,6,0,0,4
Zotu15920,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,0,1,0,0
Zotu15921,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu15922,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
Zotu15923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15924,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0
Zotu15925,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0
Zotu15926,0,0,3,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,33,1,0,0,0,2,0,0,0,0,1,0,0,0,2,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,3
Zotu15927,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15928,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,1,2,0,0,6,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0
Zotu15929,0,4,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,2,0,0,1,0,0,4,1,0,3,0,0,0,3,1,0,0
Zotu1593,2,0,0,7,0,0,8,0,3,8,2,0,3,1,0,7,0,0,6,0,0,15,0,0,10,2,0,19,0,0,10,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu15930,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Zotu15931,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,6,0,0,2,0,0,0,16,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0
Zotu15932,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,0,2,0,0,9,0,0,5,0,0,0,29,0,0,0,0,4,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,1,0,3,0
Zotu15933,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0
Zotu15934,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,2,0,1,1,0,0,2,5,0,0,1,0,0,2,0,0,1,1,0,0,0,2,2,2,2,1,0,0,0,0,12,0,0,0,1,5
Zotu15935,0,0,0,0,1,0,1,0,3,0,3,1,1,1,1,0,0,1,1,0,1,0,2,0,0,4,1,0,0,0,0,3,2,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
Zotu15936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,6,0,2,0,0,0,0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2
Zotu15937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15938,14,0,0,2,0,0,8,0,0,16,16,0,3,4,5,30,15,0,1,0,0,2,0,1,2,3,0,0,1,0,2,1,2,2,2,0,3,9,0,11,1,0,3,0,0,1,0,0,25,9,0,3,1,0
Zotu15939,0,2,0,0,0,0,0,1,1,0,0,0,0,5,0,1,2,0,0,1,0,0,2,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,2,0
Zotu1594,4,4,1,20,5,0,1,1,2,9,4,3,3,2,0,1,2,0,7,2,0,2,0,0,1,3,5,4,4,1,0,5,4,4,2,3,7,9,5,25,6,1,53,1,4,108,2,2,21,1,0,20,1,4
Zotu15940,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu15941,0,0,0,0,1,0,0,2,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1,11,0,0,3,0,2,1,0,0,0,0,0,6,0,0,0
Zotu15942,4,0,1,2,0,0,4,0,0,1,7,0,1,2,0,2,0,0,1,1,1,4,1,1,1,1,1,0,2,1,11,0,16,4,2,0,2,1,2,15,2,0,19,0,0,2,16,1,4,0,1,1,0,0
Zotu15943,0,1,0,0,0,9,0,1,8,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,20,0,1,1,0,1,13,0,0,0,0,7,0,0,9,0,0,9,0
Zotu15944,1,5,0,0,0,0,0,1,0,0,1,1,0,2,0,0,3,0,0,4,0,0,3,0,0,1,0,0,2,0,0,2,1,0,6,0,0,1,2,0,2,0,0,6,0,0,4,1,0,5,0,0,3,2
Zotu15945,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,3,0,2,0,0,3,0,8,2,2,0,4,1,2,1,0,0,0,0,0,4,2,0,0,1,5,4,0,4,0,0,0,1,1,2
Zotu15946,45,2,0,13,3,3,7,1,4,3,27,0,1,18,2,19,17,0,4,13,3,1,5,53,5,4,15,4,12,4,1,25,97,8,13,2,5,10,3,3,10,4,9,19,74,5,10,2,12,11,0,5,4,4
Zotu15947,0,3,0,0,4,0,0,2,0,0,4,4,0,1,0,0,3,0,0,1,0,0,5,0,0,4,0,0,0,0,0,1,0,0,6,0,0,1,2,0,4,0,0,2,0,0,4,4,0,8,0,0,1,1
Zotu15948,2,1,0,0,0,0,1,1,0,0,1,1,4,2,0,3,2,0,0,0,3,0,0,0,1,7,1,0,1,2,0,2,0,2,2,1,2,1,1,6,0,2,1,4,13,5,0,0,2,6,0,0,0,1
Zotu15949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
